,date,turnover<0,turnover>0,ХЃам<0,ХЃам>0
2394,2018/11/8,4411416.862,3322438.376,2771123.816,4036710.429
2395,2018/11/9,4411416.862,3322438.376,2771123.816,3982314.429
2396,2018/11/12,4411416.862,3322438.376,2771123.816,4027554.429
2397,2018/11/13,4411416.862,3322438.376,2771123.816,4066242.429
2398,2018/11/14,4411416.862,3322438.376,2771123.816,4027314.429
2399,2018/11/15,4411416.862,3322438.376,2771123.816,4072230.429
2400,2018/11/16,4411416.862,3322438.376,2771123.816,4090590.429
2401,2018/11/19,4411416.862,3322438.376,2771123.816,4134906.429
2402,2018/11/20,4411416.862,3322438.376,2771123.816,4043478.429
2403,2018/11/21,4411416.862,3322438.376,2771123.816,4053174.429
2404,2018/11/22,4411416.862,3322438.376,2771123.816,4038702.429
2405,2018/11/23,4411416.862,3322438.376,2771123.816,3953562.429
2406,2018/11/26,4411416.862,3322438.376,2771123.816,3950874.429
2407,2018/11/27,4411416.862,3322438.376,2771123.816,3946074.429
2408,2018/11/28,4411416.862,3322438.376,2771123.816,3996102.429
2409,2018/11/29,4411416.862,3322438.376,2771123.816,3946566.429
2410,2018/11/30,4411416.862,3322438.376,2771123.816,3988614.429
2411,2018/12/3,4411416.862,3322438.376,2771123.816,4094526.429
2412,2018/12/4,4411416.862,3322438.376,2771123.816,4102638.429
2413,2018/12/5,4411416.862,3322438.376,2771123.816,4083786.429
2414,2018/12/6,4411416.862,3322438.376,2771123.816,3999390.429
2415,2018/12/7,4411416.862,3322438.376,2771123.816,3999258.429
2416,2018/12/10,4411416.862,3322438.376,2771123.816,3955098.429
2417,2018/12/11,4411416.862,3322438.376,2771123.816,3973170.429
2418,2018/12/12,4411416.862,3322438.376,2771123.816,3986118.429
2419,2018/12/13,4411416.862,3322438.376,2771123.816,4045014.429
2420,2018/12/14,4411416.862,3322438.376,2771123.816,3980478.429
2421,2018/12/17,4411416.862,3322438.376,2771123.816,3974826.429
2422,2018/12/18,4411416.862,3322438.376,2771123.816,3935502.429
2423,2018/12/19,4411416.862,3322438.376,2771123.816,3890742.429
2424,2018/12/20,4411416.862,3322438.376,2771123.816,3862290.429
2425,2018/12/21,4411416.862,3322438.376,2771123.816,3816666.429
2426,2018/12/24,4411416.862,3322438.376,2771123.816,3827226.429
2427,2018/12/25,4411416.862,3322438.376,2771123.816,3802122.429
2428,2018/12/26,4411416.862,3322438.376,2771123.816,3783822.429
2429,2018/12/27,4411416.862,3322438.376,2771123.816,3769998.429
2430,2018/12/28,4411416.862,3322438.376,2771123.816,3794166.429
2431,2019/1/2,4411416.862,3322438.376,2771123.816,3744834.429
2432,2019/1/3,4411416.862,3322438.376,2771123.816,3739194.429
2433,2019/1/4,4411416.862,3322438.376,2771123.816,3824430.429
2434,2019/1/7,4411416.862,3322438.376,2771123.816,3846546.429
2435,2019/1/8,4411416.862,3322438.376,2771123.816,3838626.429
2436,2019/1/9,4411416.862,3322438.376,2771123.816,3875562.429
2437,2019/1/10,4411416.862,3322438.376,2771123.816,3868614.429
2438,2019/1/11,4411416.862,3322438.376,2771123.816,3895122.429
2439,2019/1/14,4411416.862,3322438.376,2771123.816,3862722.429
2440,2019/1/15,4411416.862,3322438.376,2771123.816,3934974.429
2441,2019/1/16,4411416.862,3322438.376,2771123.816,3935766.429
2442,2019/1/17,4411416.862,3322438.376,2771123.816,3915090.429
2443,2019/1/18,4411416.862,3322438.376,2771123.816,3983190.429
2444,2019/1/21,4411416.862,3322438.376,2771123.816,4004154.429
2445,2019/1/22,4411416.862,3322438.376,2771123.816,3953370.429
2446,2019/1/23,4411416.862,3322438.376,2771123.816,3950646.429
2447,2019/1/24,4411416.862,3322438.376,2771123.816,3971922.429
2448,2019/1/25,4411416.862,3322438.376,2771123.816,4002750.429
2449,2019/1/28,4411416.862,3322438.376,2771123.816,4001922.429
2450,2019/1/29,4411416.862,3322438.376,2771123.816,4014150.429
2451,2019/1/30,4411416.862,3322438.376,2771123.816,3983562.429
2452,2019/1/31,4411000.65,3322438.376,2771123.816,4023342.429
2453,2019/2/1,4470501.65,3322438.376,2771123.816,4078266.429
2454,2019/2/11,4547292.65,3322438.376,2771123.816,4149150.429
2455,2019/2/12,4578323.65,3322438.376,2771123.816,4177794.429
2456,2019/2/13,4665020.65,3322438.376,2771123.816,4257822.429
2457,2019/2/14,4671663.65,3322132.184,2771123.816,4263954.429
2458,2019/2/15,4589191.65,3265036.184,2771123.816,4187826.429
2459,2019/2/18,4728343.65,3361372.184,2771123.816,4316274.429
2460,2019/2/19,4720374.65,3355855.184,2771123.816,4308918.429
2461,2019/2/20,4736390.65,3366943.184,2771123.816,4323702.429
2462,2019/2/21,4724404.65,3358645.184,2771123.816,4312638.429
2463,2019/2/22,4825037.65,3428314.184,2771123.816,4405530.429
2464,2019/2/25,5097205.65,3616738.184,2771123.816,4656762.429
2465,2019/2/26,5038978.65,3576427.184,2771123.816,4603014.429
2466,2019/2/27,5030788.65,3570757.184,2771123.816,4595454.429
2467,2019/2/28,5019062.65,3562639.184,2771123.816,4584630.429
2468,2019/3/1,5123504.65,3634945.184,2771123.816,4681038.429
2469,2019/3/4,5181211.65,3674896.184,2771123.816,4734306.429
2470,2019/3/5,5209694.65,3694615.184,2771123.816,4760598.429
2471,2019/3/6,5251398.65,3723487.184,2771123.816,4799094.429
2472,2019/3/7,5200386.65,3688171.184,2771123.816,4752006.429
2473,2019/3/8,5003735.65,3552028.184,2771123.816,4570482.429
2474,2019/3/11,5097816.65,3617161.184,2771123.816,4657326.429
2475,2019/3/12,5130836.65,3640021.184,2771123.816,4687806.429
2476,2019/3/13,5090328.65,3611977.184,2771123.816,4650414.429
2477,2019/3/14,5056918.65,3588847.184,2771123.816,4619574.429
2478,2019/3/15,5117394.65,3630715.184,2771123.816,4675398.429
2479,2019/3/18,5256156.65,3726781.184,2771123.816,4803486.429
2480,2019/3/19,5233029.65,3710770.184,2771123.816,4782138.429
2481,2019/3/20,5234953.65,3712102.184,2771123.816,4783914.429
2482,2019/3/21,5236838.65,3713407.184,2771123.816,4785654.429
2483,2019/3/22,5232821.65,3710626.184,2771123.816,4781946.429
2484,2019/3/25,5114560.65,3628753.184,2771123.816,4672782.429
2485,2019/3/26,5059453.65,3590602.184,2771123.816,4621914.429
2486,2019/3/27,5115288.65,3629257.184,2771123.816,4673454.429
2487,2019/3/28,5095801.65,3615766.184,2771123.816,4655466.429
2488,2019/3/29,5282923.65,3745312.184,2771123.816,4828194.429
2489,2019/4/1,5414990.65,3836743.184,2771123.816,4950102.429
2490,2019/4/2,5411558.65,3834367.184,2771123.816,4946934.429
2491,2019/4/3,5477689.65,3880150.184,2771123.816,5007978.429
2492,2019/4/4,5529780.65,3916213.184,2771123.816,5056062.429
2493,2019/4/8,5523280.65,3911713.184,2771123.816,5050062.429
2494,2019/4/9,5546940.65,3928093.184,2771123.816,5071902.429
2495,2019/4/10,5560486.65,3937471.184,2771123.816,5084406.429
2496,2019/4/11,5445735.65,3858028.184,2771123.816,4978482.429
2497,2019/4/12,5434087.65,3849964.184,2771123.816,4967730.429
2498,2019/4/15,5417057.65,3838174.184,2771123.816,4952010.429
2499,2019/4/16,5560408.65,3937417.184,2770878.668,5084334.429
2500,2019/4/17,5562293.65,3938722.184,2771748.668,5086074.429
2501,2019/4/18,5542585.65,3925078.184,2762652.668,5067882.429
2502,2019/4/19,5605674.65,3968755.184,2791770.668,5126118.429
2503,2019/4/22,5482174.65,3883255.184,2734770.668,5012118.429
2504,2019/4/23,5473594.65,3877315.184,2730810.668,5004198.429
2505,2019/4/24,5487998.65,3887287.184,2737458.668,5017494.429
2506,2019/4/25,5373247.65,3807844.184,2684496.668,4911570.429
2507,2019/4/26,5304932.65,3760549.184,2652966.668,4848510.429
2508,2019/4/29,5319310.65,3770503.184,2659602.668,4861782.429
2509,2019/4/30,5336054.65,3782095.184,2667330.668,4877238.429
2510,2019/5/6,5038887.65,3576364.184,2530176.668,4602930.429
2511,2019/5/7,5085752.65,3608809.184,2551806.668,4646190.429
2512,2019/5/8,5016579.65,3560920.184,2519880.668,4582338.429
2513,2019/5/9,4928491.65,3499936.184,2479224.668,4501026.429
2514,2019/5/10,5098466.65,3617611.184,2557674.668,4657926.429
2515,2019/5/13,5018230.65,3562063.184,2520642.668,4583862.429
2516,2019/5/14,4987576.65,3540841.184,2506494.668,4555566.429
2517,2019/5/15,5094098.65,3614587.184,2555658.668,4653894.429
2518,2019/5/16,5116029.65,3629770.184,2565780.668,4674138.429
2519,2019/5/17,4992269.65,3544090.184,2508660.668,4559898.429
2520,2019/5/20,4952008.65,3516217.184,2490078.668,4522734.429
2521,2019/5/21,5015695.65,3560308.184,2519472.668,4581522.429
2522,2019/5/22,4993075.65,3544648.184,2509032.668,4560642.429
2523,2019/5/23,4908029.65,3485770.184,2469780.668,4482138.429
2524,2019/5/24,4920964.65,3494725.184,2475750.668,4494078.429
2525,2019/5/27,4977241.65,3533686.184,2501724.668,4546026.429
2526,2019/5/28,5022819.65,3565240.184,2522760.668,4588098.429
2527,2019/5/29,5011964.65,3557725.184,2517750.668,4578078.429
2528,2019/5/30,4982415.65,3537268.184,2504112.668,4550802.429
2529,2019/5/31,4967608.65,3527017.184,2497278.668,4537134.429
2530,2019/6/3,4970494.65,3529015.184,2498610.668,4539798.429
2531,2019/6/4,4926892.65,3498829.184,2478486.668,4499550.429
2532,2019/6/5,4925124.65,3497605.184,2477670.668,4497918.429
2533,2019/6/6,4882965.65,3468418.184,2458212.668,4459002.429
2534,2019/6/10,4942843.65,3509872.184,2485848.668,4514274.429
2535,2019/6/11,5083945.65,3607558.184,2550972.668,4644522.429
2536,2019/6/12,5047311.65,3582196.184,2534064.668,4610706.429
2537,2019/6/13,5039888.65,3577057.184,2530638.668,4603854.429
2538,2019/6/14,5000225.65,3549598.184,2512332.668,4567242.429
2539,2019/6/17,5000147.65,3549544.184,2512296.668,4567170.429
2540,2019/6/18,5016787.65,3561064.184,2519976.668,4582530.429
2541,2019/6/19,5079603.65,3604552.184,2548968.668,4640514.429
2542,2019/6/20,5225957.65,3705874.184,2616516.668,4775610.429
2543,2019/6/21,5233003.65,3710752.184,2619768.668,4782114.429
2544,2019/6/24,5242532.65,3717349.184,2624166.668,4790910.429
2545,2019/6/25,5190584.65,3681385.184,2600190.668,4742958.429
2546,2019/6/26,5181510.65,3675103.184,2596002.668,4734582.429
2547,2019/6/27,5234147.65,3711544.184,2620296.668,4783170.429
2548,2019/6/28,5222148.65,3703237.184,2614758.668,4772094.429
2549,2019/7/1,5365434.65,3802435.184,2680890.668,4904358.429
2550,2019/7/2,5367202.65,3803659.184,2681706.668,4905990.429
2551,2019/7/3,5310470.65,3764383.184,2655522.668,4853622.429
2552,2019/7/4,5283911.65,3745996.184,2643264.668,4829106.429
2553,2019/7/5,5310041.65,3764086.184,2655324.668,4853226.429
2554,2019/7/8,5192508.65,3682717.184,2601078.668,4744734.429
2555,2019/7/9,5179950.65,3674023.184,2595282.668,4733142.429
2556,2019/7/10,5171643.65,3668272.184,2591448.668,4725474.429
2557,2019/7/11,5169667.65,3666904.184,2590536.668,4723650.429
2558,2019/7/12,5200230.65,3688063.184,2604642.668,4751862.429
2559,2019/7/15,5220328.65,3701977.184,2613918.668,4770414.429
2560,2019/7/16,5197773.65,3686362.184,2603508.668,4749594.429
2561,2019/7/17,5194913.65,3684382.184,2602188.668,4746954.429
2562,2019/7/18,5147801.65,3651766.184,2580444.668,4703466.429
2563,2019/7/19,5199229.65,3687370.184,2604180.668,4750938.429
2564,2019/7/22,5165065.65,3663718.184,2588412.668,4719402.429
2565,2019/7/23,5175764.65,3671125.184,2593350.668,4729278.429
2566,2019/7/24,5214660.65,3698053.184,2611302.668,4765182.429
2567,2019/7/25,5255272.65,3726169.184,2630046.668,4802670.429
2568,2019/7/26,5265022.65,3732919.184,2634546.668,4811670.429
2569,2019/7/29,5259432.65,3729049.184,2631966.668,4806510.429
2570,2019/7/30,5280297.65,3743494.184,2641596.668,4825770.429
2571,2019/7/31,5234849.65,3712030.184,2620620.668,4783818.429
2572,2019/8/1,5193392.65,3683329.184,2601486.668,4745550.429
2573,2019/8/2,5120553.65,3632902.184,2567868.668,4678314.429
2574,2019/8/5,5027278.65,3568327.184,2524818.668,4592214.429
2575,2019/8/6,4976110.65,3532903.184,2501202.668,4544982.429
2576,2019/8/7,4956740.65,3519493.184,2492262.668,4527102.429
2577,2019/8/8,5018958.65,3562567.184,2520978.668,4584534.429
2578,2019/8/9,4972470.65,3530383.184,2499522.668,4541622.429
2579,2019/8/12,5057711.65,3589396.184,2538864.668,4620306.429
2580,2019/8/13,5014356.65,3559381.184,2518854.668,4580286.429
2581,2019/8/14,5036001.65,3574366.184,2528844.668,4600266.429
2582,2019/8/15,5051081.65,3584806.184,2535804.668,4614186.429
2583,2019/8/16,5072583.65,3599692.184,2545728.668,4634034.429
2584,2019/8/19,5177298.65,3672187.184,2594058.668,4730694.429
2585,2019/8/20,5172930.65,3669163.184,2592042.668,4726662.429
2586,2019/8/21,5165169.65,3663790.184,2588460.668,4719498.429
2587,2019/8/22,5180444.65,3674365.184,2595510.668,4733598.429
2588,2019/8/23,5215999.65,3698980.184,2611920.668,4766418.429
2589,2019/8/26,5144564.65,3649525.184,2578950.668,4700478.429
2590,2019/8/27,5210916.65,3695461.184,2609574.668,4761726.429
2591,2019/8/28,5192235.65,3682528.184,2600952.668,4744482.429
2592,2019/8/29,5176128.65,3671377.184,2593518.668,4729614.429
2593,2019/8/30,5188348.65,3679837.184,2599158.668,4740894.429
2594,2019/9/2,5251697.65,3723694.184,2628396.668,4799370.429
2595,2019/9/3,5258574.65,3728455.184,2631570.668,4805718.429
2596,2019/9/4,5300681.65,3757606.184,2651004.668,4844586.429
2597,2019/9/5,5351797.65,3792994.184,2674596.668,4891770.429
2598,2019/9/6,5381944.65,3813865.184,2688510.668,4919598.429
2599,2019/9/9,5413716.65,3835861.184,2703174.668,4948926.429
2600,2019/9/10,5395932.65,3823549.184,2694966.668,4932510.429
2601,2019/9/11,5358011.65,3797296.184,2677464.668,4897506.429
2602,2019/9/12,5412975.65,3835348.184,2702832.668,4948242.429
2603,2019/9/16,5393917.65,3822154.184,2694036.668,4930650.429
2604,2019/9/17,5307467.65,3762304.184,2654136.668,4850850.429
2605,2019/9/18,5331985.65,3779278.184,2665452.668,4873482.429
2606,2019/9/19,5350575.65,3792148.184,2674032.668,4890642.429
2607,2019/9/20,5365226.65,3802291.184,2680794.668,4904166.429
2608,2019/9/23,5306739.65,3761800.184,2653800.668,4850178.429
2609,2019/9/24,5320285.65,3771178.184,2660052.668,4862682.429
2610,2019/9/25,5281155.65,3744088.184,2641992.668,4826562.429
2611,2019/9/26,5242363.65,3717232.184,2624088.668,4790754.429
2612,2019/9/27,5257326.65,3727591.184,2630994.668,4804566.429
2613,2019/9/30,5207770.65,3693283.184,2608122.668,4758822.429
2614,2019/10/8,5237865.65,3714118.184,2622012.668,4786602.429
2615,2019/10/9,5245093.65,3719122.184,2625348.668,4793274.429
2616,2019/10/10,5285913.65,3747382.184,2644188.668,4830954.429
2617,2019/10/11,5334130.65,3780763.184,2666442.668,4875462.429
2618,2019/10/14,5388093.65,3818122.184,2691348.668,4925274.429
2619,2019/10/15,5366006.65,3802831.184,2681154.668,4904886.429
2620,2019/10/16,5348378.65,3790627.184,2673018.668,4888614.429
2621,2019/10/17,5351667.65,3792904.184,2674536.668,4891650.429
2622,2019/10/18,5279075.65,3742648.184,2641032.668,4824642.429
2623,2019/10/21,5293973.65,3752962.184,2647908.668,4838394.429
2624,2019/10/22,5313525.65,3766498.184,2656932.668,4856442.429
2625,2019/10/23,5281285.65,3744178.184,2642052.668,4826682.429
2626,2019/10/24,5280752.65,3743809.184,2641806.668,4826190.429
2627,2019/10/25,5314708.65,3767317.184,2657478.668,4857534.429
2628,2019/10/28,5353448.65,3794137.184,2675358.668,4893294.429
2629,2019/10/29,5332180.65,3779413.184,2665542.668,4873662.429
2630,2019/10/30,5307480.65,3762313.184,2654142.668,4850862.429
2631,2019/10/31,5301656.65,3758281.184,2651454.668,4845486.429
2632,2019/11/1,5386988.65,3817357.184,2690838.668,4924254.429
2633,2019/11/4,5420437.65,3840514.184,2706276.668,4955130.429
2634,2019/11/5,5452534.65,3862735.184,2721090.668,4984758.429
2635,2019/11/6,5429225.65,3846598.184,2710332.668,4963242.429
2636,2019/11/7,5438312.65,3852889.184,2714526.668,4971630.429
2637,2019/11/8,5413794.65,3835915.184,2703210.668,4948998.429
2638,2019/11/11,5322755.65,3772888.184,2661192.668,4864962.429
2639,2019/11/12,5323678.65,3773527.184,2661618.668,4865814.429
2640,2019/11/13,5318855.65,3770188.184,2659392.668,4861362.429
2641,2019/11/14,5326499.65,3775480.184,2662920.668,4868418.429
2642,2019/11/15,5289098.65,3749587.184,2645658.668,4833894.429
2643,2019/11/18,5329190.65,3777343.184,2664162.668,4870902.429
2644,2019/11/19,5380033.65,3812542.184,2687628.668,4917834.429
2645,2019/11/20,5329099.65,3777280.184,2664120.668,4870818.429
2646,2019/11/21,5305361.65,3760846.184,2653164.668,4848906.429
2647,2019/11/22,5253868.65,3725197.184,2629398.668,4801374.429
2648,2019/11/25,5290554.65,3750595.184,2646330.668,4835238.429
2649,2019/11/26,5308026.65,3762691.184,2654394.668,4851366.429
2650,2019/11/27,5287187.65,3748264.184,2644776.668,4832130.429
2651,2019/11/28,5269871.65,3736276.184,2636784.668,4816146.429
2652,2019/11/29,5226152.65,3706009.184,2616606.668,4775790.429
2653,2019/12/2,5235759.65,3712660.184,2621040.668,4784658.429
2654,2019/12/3,5255298.65,3726187.184,2630058.668,4802694.429
2655,2019/12/4,5253647.65,3725044.184,2629296.668,4801170.429
2656,2019/12/5,5292049.65,3751630.184,2647020.668,4836618.429
2657,2019/12/6,5321988.65,3772357.184,2660838.668,4864254.429
2658,2019/12/9,5312966.65,3766111.184,2656674.668,4855926.429
2659,2019/12/10,5319375.65,3770548.184,2659632.668,4861842.429
2660,2019/12/11,5322456.65,3772681.184,2661054.668,4864686.429
2661,2019/12/12,5307207.65,3762124.184,2654016.668,4850610.429
2662,2019/12/13,5407567.65,3831604.184,2700336.668,4943250.429
2663,2019/12/16,5432696.65,3849001.184,2711934.668,4966446.429
2664,2019/12/17,5503221.65,3897826.184,2744484.668,5031546.429
2665,2019/12/18,5491495.65,3889708.184,2739072.668,5020722.429
2666,2019/12/19,5484176.65,3884641.184,2735694.668,5013966.429
2667,2019/12/20,5471306.65,3875731.184,2729754.668,5002086.429
2668,2019/12/23,5406111.65,3830596.184,2699664.668,4941906.429
2669,2019/12/24,5439729.65,3853870.184,2715180.668,4972938.429
2670,2019/12/25,5437012.65,3851989.184,2713926.668,4970430.429
2671,2019/12/26,5482668.65,3883597.184,2734998.668,5012574.429
2672,2019/12/27,5477520.65,3880033.184,2732622.668,5007822.429
2673,2019/12/30,5555000.65,3933673.184,2768382.668,5079342.429
2674,2019/12/31,5574435.65,3947128.184,2777352.668,5097282.429
2675,2020/1/2,5646793.65,3997222.184,2810748.668,5164074.429
2676,2020/1/3,5637329.65,3990670.184,2806380.668,5155338.429
2677,2020/1/6,5616971.65,3976576.184,2796984.668,5136546.429
2678,2020/1/7,5657180.65,4004413.184,2815542.668,5173662.429
2679,2020/1/8,5594897.65,3961294.184,2786796.668,5116170.429
2680,2020/1/9,5662562.65,4008139.184,2818026.668,5178630.429
2681,2020/1/10,5661015.65,4007068.184,2817312.668,5177202.429
2682,2020/1/13,5714068.65,4043797.184,2841798.668,5226174.429
2683,2020/1/14,5695738.65,4031107.184,2833338.668,5209254.429
2684,2020/1/15,5665630.65,4010263.184,2819442.668,5181462.429
2685,2020/1/16,5642633.65,3994342.184,2808828.668,5160234.429
2686,2020/1/17,5650186.65,3999571.184,2812314.668,5167206.429
2687,2020/1/20,5690460.65,4027453.184,2830902.668,5204382.429
2688,2020/1/21,5597484.65,3963085.184,2787990.668,5118558.429
2689,2020/1/22,5620390.65,3978943.184,2798562.668,5139702.429
2690,2020/1/23,5453431.143,3863716.184,2721744.668,4985585.961
2691,2020/2/3,5453431.143,3579398.231,2532420.668,4985585.961
2692,2020/2/4,5453431.143,3579398.231,2590788.668,4985585.961
2693,2020/2/5,5453431.143,3579398.231,2616522.668,4985585.961
2694,2020/2/6,5453431.143,3579398.231,2659272.668,4985585.961
2695,2020/2/7,5453431.143,3579398.231,2659326.668,4985585.961
2696,2020/2/10,5453431.143,3579398.231,2669010.668,4985585.961
2697,2020/2/11,5453431.143,3579398.231,2690880.668,4985585.961
2698,2020/2/12,5453431.143,3579398.231,2710062.668,4985585.961
2699,2020/2/13,5453431.143,3579398.231,2695356.668,4985585.961
2700,2020/2/14,5453431.143,3579398.231,2712042.668,4985585.961
2701,2020/2/17,5453431.143,3579398.231,2765856.668,4985585.961
2702,2020/2/18,5453431.143,3579398.231,2753910.668,4985585.961
2703,2020/2/19,5453431.143,3579398.231,2750190.668,4985585.961
2704,2020/2/20,5453431.143,3579398.231,2806200.668,4985585.961
2705,2020/2/21,5453431.143,3579398.231,2809098.668,4985585.961
2706,2020/2/24,5453431.143,3579398.231,2799108.668,4985585.961
2707,2020/2/25,5453431.143,3579398.231,2793714.668,4985585.961
2708,2020/2/26,5453431.143,3579398.231,2763216.668,4985585.961
2709,2020/2/27,5453431.143,3579398.231,2770332.668,4985585.961
2710,2020/2/28,5453431.143,3579398.231,2683434.668,4985585.961
2711,2020/3/2,5453431.143,3579398.231,2761206.668,4985585.961
2712,2020/3/3,5453431.143,3579398.231,2774220.668,4985585.961
2713,2020/3/4,5453431.143,3579398.231,2788434.668,4985585.961
2714,2020/3/5,5453431.143,3579398.231,2843442.668,4985585.961
2715,2020/3/6,5453431.143,3579398.231,2802510.668,4985585.961
2716,2020/3/9,5453431.143,3579398.231,2717682.668,4985585.961
2717,2020/3/10,5453431.143,3579398.231,2769042.668,4985585.961
2718,2020/3/11,5453431.143,3579398.231,2736462.668,4985585.961
2719,2020/3/12,5453431.143,3579398.231,2689950.668,4985585.961
2720,2020/3/13,5453431.143,3579398.231,2656590.668,4985585.961
2721,2020/3/16,5453431.143,3579398.231,2556108.668,4985585.961
2722,2020/3/17,5453431.143,3579398.231,2545212.668,4985585.961
2723,2020/3/18,5453431.143,3579398.231,2501160.668,4985585.961
2724,2020/3/19,5453431.143,3579398.231,2472858.668,4985585.961
2725,2020/3/20,5453431.143,3579398.231,2511336.668,4985585.961
2726,2020/3/23,5453431.143,3579398.231,2437590.668,4985585.961
2727,2020/3/24,5453431.143,3579398.231,2494470.668,4985585.961
2728,2020/3/25,5453431.143,3579398.231,2552916.668,4985585.961
2729,2020/3/26,5453431.143,3579398.231,2538234.668,4985585.961
2730,2020/3/27,5453431.143,3579398.231,2545440.668,4985585.961
2731,2020/3/30,5453431.143,3579398.231,2523870.668,4985585.961
2732,2020/3/31,5453431.143,3579398.231,2531100.668,4985585.961
2733,2020/4/1,5453431.143,3579398.231,2524452.668,4985585.961
2734,2020/4/2,5453431.143,3579398.231,2560122.668,4985585.961
2735,2020/4/3,5453431.143,3579398.231,2547336.668,4985585.961
2736,2020/4/7,5453431.143,3579398.231,2598216.668,4985585.961
2737,2020/4/8,5453431.143,3579398.231,2587608.668,4985585.961
2738,2020/4/9,5453431.143,3579398.231,2595090.668,4985585.961
2739,2020/4/10,5453431.143,3579398.231,2580912.668,4985585.961
2740,2020/4/13,5453431.143,3579398.231,2571135.473,4985585.961
2741,2020/4/14,5453431.143,3579398.231,2571135.473,4985585.961
2742,2020/4/15,5453431.143,3579398.231,2571135.473,4985585.961
2743,2020/4/16,5453431.143,3579398.231,2571135.473,4985585.961
2744,2020/4/17,5453431.143,3579398.231,2571135.473,4985585.961
2745,2020/4/20,5453431.143,3579398.231,2571135.473,4985585.961
2746,2020/4/21,5453431.143,3579398.231,2571135.473,4985585.961
2747,2020/4/22,5453431.143,3579398.231,2571135.473,4985585.961
2748,2020/4/23,5453431.143,3579398.231,2571135.473,4985585.961
2749,2020/4/24,5453431.143,3579398.231,2571135.473,4985585.961
2750,2020/4/27,5453431.143,3579398.231,2571135.473,4985585.961
2751,2020/4/28,5453431.143,3579398.231,2571135.473,4985585.961
2752,2020/4/29,5453431.143,3579398.231,2571135.473,4985585.961
2753,2020/4/30,5453431.143,3579398.231,2571135.473,4985585.961
2754,2020/5/6,5453431.143,3579398.231,2571135.473,4985585.961
2755,2020/5/7,5453431.143,3579398.231,2571135.473,4985585.961
2756,2020/5/8,5453431.143,3579398.231,2571135.473,4985585.961
2757,2020/5/11,5453431.143,3579398.231,2571135.473,4985585.961
2758,2020/5/12,5453431.143,3579398.231,2571135.473,4985585.961
2759,2020/5/13,5453431.143,3579398.231,2571135.473,4985585.961
2760,2020/5/14,5453431.143,3579398.231,2571135.473,4985585.961
2761,2020/5/15,5453431.143,3579398.231,2571135.473,4985585.961
2762,2020/5/18,5453431.143,3579398.231,2571135.473,4985585.961
2763,2020/5/19,5453431.143,3579398.231,2571135.473,4985585.961
2764,2020/5/20,5453431.143,3579398.231,2571135.473,4985585.961
2765,2020/5/21,5453431.143,3579398.231,2571135.473,4985585.961
2766,2020/5/22,5453431.143,3579398.231,2571135.473,4985585.961
2767,2020/5/25,5453431.143,3579398.231,2571135.473,4985585.961
2768,2020/5/26,5453431.143,3579398.231,2571135.473,4985585.961
2769,2020/5/27,5453431.143,3579398.231,2571135.473,4985585.961
2770,2020/5/28,5453431.143,3579398.231,2571135.473,4985585.961
2771,2020/5/29,5453431.143,3579398.231,2571135.473,4985585.961
2772,2020/6/1,5453431.143,3579398.231,2571135.473,4985585.961
2773,2020/6/2,5453431.143,3579398.231,2571135.473,4985585.961
2774,2020/6/3,5453431.143,3579398.231,2571135.473,4985585.961
2775,2020/6/4,5453431.143,3579398.231,2571135.473,4985585.961
2776,2020/6/5,5453431.143,3579398.231,2571135.473,4985585.961
2777,2020/6/8,5453431.143,3579398.231,2571135.473,4985585.961
2778,2020/6/9,5453431.143,3579398.231,2571135.473,4985585.961
2779,2020/6/10,5453431.143,3579398.231,2571135.473,4985585.961
2780,2020/6/11,5453431.143,3579398.231,2571135.473,4985585.961
2781,2020/6/12,5453431.143,3579398.231,2571135.473,4985585.961
2782,2020/6/15,5453431.143,3579398.231,2571135.473,4985585.961
2783,2020/6/16,5453431.143,3579398.231,2571135.473,4985585.961
2784,2020/6/17,5453431.143,3579398.231,2571135.473,4985585.961
2785,2020/6/18,5453431.143,3579398.231,2571135.473,4985585.961
2786,2020/6/19,5453431.143,3579398.231,2571135.473,4985585.961
2787,2020/6/22,5453431.143,3579398.231,2571135.473,4985585.961
2788,2020/6/23,5453431.143,3579398.231,2571135.473,4985585.961
2789,2020/6/24,5453431.143,3579398.231,2571135.473,4985585.961
2790,2020/6/29,5453431.143,3579398.231,2571135.473,4985585.961
2791,2020/6/30,5453431.143,3579398.231,2571135.473,4985585.961
2792,2020/7/1,5453431.143,3579398.231,2571135.473,4985585.961
2793,2020/7/2,5453431.143,3579051.364,2570918.681,4985585.961
2794,2020/7/3,5453431.143,3646059.364,2612798.681,4985585.961
2795,2020/7/6,5453431.143,3846451.364,2738043.681,4985118.952
2796,2020/7/7,5452914.349,3868883.364,2752063.681,5013158.952
2797,2020/7/8,5536371.349,3929579.364,2789998.681,5089028.952
2798,2020/7/9,5609818.349,3982995.364,2823383.681,5155798.952
2799,2020/7/10,5513414.349,3912883.364,2779563.681,5068158.952
2800,2020/7/13,5623227.349,3992747.364,2829478.681,5167988.952
2801,2020/7/14,5572330.349,3955731.364,2806343.681,5121718.952
2802,2020/7/15,5503888.349,3905955.364,2775233.681,5059498.952
2803,2020/7/16,5252846.349,3723379.364,2661123.681,4831278.952
