代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
881001.WI,万得全A,1996/5/3,408.87,420.77,396.26,407.41,4001.05,646335900
881001.WI,万得全A,1996/5/6,407.77,428.32,402.89,422.32,5219.67,973048400
881001.WI,万得全A,1996/5/7,427.87,436.51,409.07,418.07,5350.8,944314800
881001.WI,万得全A,1996/5/8,416.3,423.94,406.38,415.38,3210.94,562441300
881001.WI,万得全A,1996/5/9,412.51,421.92,403.56,408.72,2991.24,500464600
881001.WI,万得全A,1996/5/10,407.19,413.67,396.5,409.42,2367.78,420083200
881001.WI,万得全A,1996/5/13,412.96,425.48,406.31,417.55,3886.07,694625400
881001.WI,万得全A,1996/5/14,419.61,427.28,410.8,415.71,3791.78,630793400
881001.WI,万得全A,1996/5/15,414.62,431.13,411.58,429.77,3922.98,620202000
881001.WI,万得全A,1996/5/16,435.72,446.92,425.35,433.09,8051.23,1351058100
881001.WI,万得全A,1996/5/17,434.14,451.94,427.77,448.13,6097.01,962928900
881001.WI,万得全A,1996/5/20,456.34,469.29,438.3,447.18,9318.86,1456001700
881001.WI,万得全A,1996/5/21,445.01,451.79,414.32,418.85,5346.21,853238200
881001.WI,万得全A,1996/5/22,413.57,428.77,408.52,423.39,4033.31,656080300
881001.WI,万得全A,1996/5/23,424.24,427.92,399.49,404.56,3953.98,647781200
881001.WI,万得全A,1996/5/24,400.28,411.59,392.43,402.9,3145.34,506859500
881001.WI,万得全A,1996/5/27,400.54,405.69,392.06,400.13,1733.33,286722300
881001.WI,万得全A,1996/5/28,400.39,408.37,397.24,404.85,1790.51,301354800
881001.WI,万得全A,1996/5/29,406.96,415.05,402.55,411.62,2127.13,331431200
881001.WI,万得全A,1996/5/30,411.61,415.22,396.77,402.96,3095.64,450878200
881001.WI,万得全A,1996/5/31,401.98,421.51,397,410.58,5038.32,674974800
881001.WI,万得全A,1996/6/3,411.34,424.85,397.93,413.65,7642.54,961080500
881001.WI,万得全A,1996/6/4,412.08,427,406.18,420.23,6538.61,899656700
881001.WI,万得全A,1996/6/5,422.01,445.19,414.34,439.75,8302.08,1124009300
881001.WI,万得全A,1996/6/6,440.82,452.36,421.9,438.93,8923.12,1175843200
881001.WI,万得全A,1996/6/7,448.02,467.45,437.03,450.98,11903.89,1660045300
881001.WI,万得全A,1996/6/10,455.6,474,440.67,463.19,10024.72,1458474400
881001.WI,万得全A,1996/6/11,462,472.24,442.94,459.81,8696.59,1172931900
881001.WI,万得全A,1996/6/12,464.11,482.22,453.16,466.51,9698.7,1290647500
881001.WI,万得全A,1996/6/13,468.74,486.05,457.05,477.2,9328.48,1422123000
881001.WI,万得全A,1996/6/14,483.24,496.16,464.05,474.49,10788.91,1634313100
881001.WI,万得全A,1996/6/17,473.04,482.24,453.27,461.66,6841.03,993419000
881001.WI,万得全A,1996/6/18,459.9,484.05,454.02,480.23,6579.5,798714700
881001.WI,万得全A,1996/6/19,485.9,499.28,470.9,484.8,9928.9,1261252200
881001.WI,万得全A,1996/6/20,481.83,497.77,473.35,488.16,8026.03,1074039600
881001.WI,万得全A,1996/6/21,491.35,503.99,481.58,490.12,6896.94,965867500
881001.WI,万得全A,1996/6/24,491.04,502.47,481.63,495.58,6663.41,968962200
881001.WI,万得全A,1996/6/25,482.77,501.06,470.5,488.82,7073.04,1044694700
881001.WI,万得全A,1996/6/26,489.07,503.88,484.07,498.62,5961.42,841166700
881001.WI,万得全A,1996/6/27,504.01,516.2,489.72,499.96,7745.36,989057400
881001.WI,万得全A,1996/6/28,499.58,508.98,485.01,494.23,6615.01,823371300
881001.WI,万得全A,1996/7/1,485.9,494.28,459.67,469.73,6966.08,885146700
881001.WI,万得全A,1996/7/2,468.17,481.46,460.64,472.82,4723.16,584361300
881001.WI,万得全A,1996/7/3,471.68,490.29,464.98,488.57,7686.3,866328000
881001.WI,万得全A,1996/7/4,491.13,504.97,477.51,495.84,9124.34,1051627800
881001.WI,万得全A,1996/7/5,497.91,516.32,485.99,500.18,10968.79,1372378300
881001.WI,万得全A,1996/7/8,506.9,525.91,494.64,515.55,11752.96,1407341500
881001.WI,万得全A,1996/7/9,520.19,535.83,504.97,523.79,12121.67,1528701700
881001.WI,万得全A,1996/7/10,526.77,543.22,512.57,532.69,11728.96,1594940400
881001.WI,万得全A,1996/7/11,534.1,543.06,507.81,514.43,10720.25,1479906300
881001.WI,万得全A,1996/7/12,507.85,533.36,499.42,528.52,8891.27,1185388500
881001.WI,万得全A,1996/7/15,528.24,541.58,511.01,528.67,11287.99,1677882500
881001.WI,万得全A,1996/7/16,533.44,557.71,522.93,551.11,12649.69,1796176700
881001.WI,万得全A,1996/7/17,553.92,570.69,531.48,540.06,13462.77,1912734900
881001.WI,万得全A,1996/7/18,536.8,561.05,532.47,555.94,9276.06,1310469700
881001.WI,万得全A,1996/7/19,560.3,583.76,546.85,573.21,14353.44,2071206800
881001.WI,万得全A,1996/7/22,579.11,602.72,565.74,590.31,16230.78,2257462500
881001.WI,万得全A,1996/7/23,592.03,608.5,567.56,589.74,14129.37,1863837200
881001.WI,万得全A,1996/7/24,592.74,615.21,580.9,602.55,14126.55,1721189300
881001.WI,万得全A,1996/7/25,601.17,615.42,578.48,589.64,12237.21,1544341100
881001.WI,万得全A,1996/7/26,587.68,603.34,565.68,577.65,9665.49,1154236900
881001.WI,万得全A,1996/7/29,579.23,604.94,571.19,599.44,9787.35,1194383900
881001.WI,万得全A,1996/7/30,602.9,614.4,578.45,590.22,10793.49,1366148300
881001.WI,万得全A,1996/7/31,588.27,598.4,567.71,576.65,7085.39,910882800
881001.WI,万得全A,1996/8/1,575.87,591.2,565.16,581.85,6148.37,777384700
881001.WI,万得全A,1996/8/2,586.41,596.7,562.87,574.74,6842.18,843188700
881001.WI,万得全A,1996/8/5,575.66,590.55,562.48,585.9,5647.69,715724700
881001.WI,万得全A,1996/8/6,585.58,598.41,573.73,591.02,7199.36,876173300
881001.WI,万得全A,1996/8/7,592.81,608.23,583.48,597.66,10996.05,1261405100
881001.WI,万得全A,1996/8/8,599.15,612.2,588.96,602.01,9010.65,1098138200
881001.WI,万得全A,1996/8/9,600.95,613.82,587.51,602.6,9120.75,1147870200
881001.WI,万得全A,1996/8/12,606.5,623.8,598.23,612.68,9460.76,1189413400
881001.WI,万得全A,1996/8/13,613.31,620.15,598.78,607.17,6665.88,818145800
881001.WI,万得全A,1996/8/14,608.67,617.93,596.42,604.56,6308.1,750272500
881001.WI,万得全A,1996/8/15,603.93,614.46,592.61,598.32,6048.63,714582900
881001.WI,万得全A,1996/8/16,593.95,601.97,573.09,590.47,7023.79,826961000
881001.WI,万得全A,1996/8/19,587.6,595.33,571.91,578.07,4545.1,541602300
881001.WI,万得全A,1996/8/20,573.52,581.71,554.55,561.86,4770.79,587851900
881001.WI,万得全A,1996/8/21,563.53,587.33,557.91,577.67,7172.11,817031400
881001.WI,万得全A,1996/8/22,581.36,588.35,556.72,563.7,5849.08,700079200
881001.WI,万得全A,1996/8/23,565.78,574.4,535.26,553.66,6346.87,768474300
881001.WI,万得全A,1996/8/26,542.75,554.96,519.16,530.08,5120.22,621936700
881001.WI,万得全A,1996/8/27,526.27,547.02,519.56,542.28,4515.16,567909200
881001.WI,万得全A,1996/8/28,545.54,565.64,535.93,556.54,7568.61,938285600
881001.WI,万得全A,1996/8/29,555.39,567.78,540.62,559.66,7345.81,889612700
881001.WI,万得全A,1996/8/30,563.47,587.68,556.68,579.83,12273.55,1509632700
881001.WI,万得全A,1996/9/2,583.62,601.36,570.27,589.3,13102.65,1697289400
881001.WI,万得全A,1996/9/3,589.27,607.29,571.93,587.36,11639.65,1479371300
881001.WI,万得全A,1996/9/4,584.32,607,575.44,600.13,11214.76,1346547100
881001.WI,万得全A,1996/9/5,604.6,622.13,579.69,587.55,12964.4,1543571800
881001.WI,万得全A,1996/9/6,585,600.02,570.87,582.63,7755.57,958594700
881001.WI,万得全A,1996/9/9,579.91,591.4,566.78,578.05,6585.91,762767500
881001.WI,万得全A,1996/9/10,567.65,579.53,545.69,551.99,6073.63,731482000
881001.WI,万得全A,1996/9/11,551.67,568.96,539.63,558.38,5219.46,658767300
881001.WI,万得全A,1996/9/12,561.18,570.35,534.02,542.66,5468.33,691121800
881001.WI,万得全A,1996/9/13,540.33,559.86,532.37,557.1,5240.63,666457400
881001.WI,万得全A,1996/9/16,557.8,570.6,542.95,561.24,7243.14,901431200
881001.WI,万得全A,1996/9/17,562.03,577,551.55,567.32,8361.91,1033791700
881001.WI,万得全A,1996/9/18,568.65,577.94,540.91,547.9,7844.27,976418500
881001.WI,万得全A,1996/9/19,543.37,560.27,534.98,554.96,5328.86,674532200
881001.WI,万得全A,1996/9/20,558.21,579.3,548.76,573.04,6738.73,833440100
881001.WI,万得全A,1996/9/23,577.53,600.31,566.89,593.17,11581.11,1300175700
881001.WI,万得全A,1996/9/24,595.71,611.61,580.96,597.13,11397.65,1235917900
881001.WI,万得全A,1996/9/25,600.95,611.29,577.92,590.44,9715.43,1059265500
881001.WI,万得全A,1996/9/26,591.78,610.77,584.79,600.92,9512.45,1031439900
881001.WI,万得全A,1996/9/27,603.27,621.59,591.96,613.25,12644.48,1349548300
881001.WI,万得全A,1996/10/3,621.53,636.17,601.91,612.75,12127.15,1465184200
881001.WI,万得全A,1996/10/4,611.09,623.79,597.85,613.46,9727.9,1309100300
881001.WI,万得全A,1996/10/7,616.29,632.88,603.31,622.65,12531.54,1707230200
881001.WI,万得全A,1996/10/8,625.76,644.65,614.3,634.15,14176.09,1741740800
881001.WI,万得全A,1996/10/9,633.84,647.12,610.9,625.48,14645.28,1804564100
881001.WI,万得全A,1996/10/10,626.2,652.71,619.59,645.28,15174.8,1959948800
881001.WI,万得全A,1996/10/11,649.12,665.33,630.51,648.93,17842.58,2316504200
881001.WI,万得全A,1996/10/14,654.79,681.05,640.22,668.11,21962.98,2788686800
881001.WI,万得全A,1996/10/15,669.74,691.55,650.29,675.35,18841.84,2285835000
881001.WI,万得全A,1996/10/16,679.3,701.52,656.62,677.44,20016.57,2261553700
881001.WI,万得全A,1996/10/17,677.23,712.73,665.88,700.43,20843.89,2318046500
881001.WI,万得全A,1996/10/18,705.56,726,662.8,675.41,20543.55,2343216100
881001.WI,万得全A,1996/10/21,674.85,709.9,665.69,699.88,19588.35,2263051600
881001.WI,万得全A,1996/10/22,680.91,711.96,656.95,690.37,19079.54,2264594800
881001.WI,万得全A,1996/10/23,696.95,726.12,684.14,714.26,20114.28,2313814800
881001.WI,万得全A,1996/10/24,721.04,739.55,700.79,717.74,19626.7,2142392700
881001.WI,万得全A,1996/10/25,716.11,738.03,699.58,722.33,19579.46,2135555500
881001.WI,万得全A,1996/10/28,715.93,753.88,706.12,742.12,23298,2436690000
881001.WI,万得全A,1996/10/29,750.2,770.87,723.77,740.38,25783.7,2518726600
881001.WI,万得全A,1996/10/30,740.37,755.23,699.53,715.26,18894.64,1982142200
881001.WI,万得全A,1996/10/31,721.93,747.59,703.94,737.19,18789.63,1975740100
881001.WI,万得全A,1996/11/1,709.96,733.32,679.29,705.37,16988.83,1829249000
881001.WI,万得全A,1996/11/4,703.58,726.03,693.41,717.99,11929.07,1210012000
881001.WI,万得全A,1996/11/5,720.45,734.2,696.61,709.47,13277.99,1303410500
881001.WI,万得全A,1996/11/6,708.46,718.9,679.48,698.09,9705.93,1004291300
881001.WI,万得全A,1996/11/7,701.1,715.6,685.97,701.23,8116.96,798911200
881001.WI,万得全A,1996/11/8,699.12,713.56,684.95,702.43,9343.14,877016700
881001.WI,万得全A,1996/11/11,707.29,730.14,697.2,723.56,14466.99,1367397200
881001.WI,万得全A,1996/11/12,727.77,744.66,710.96,732.31,14966.94,1496178200
881001.WI,万得全A,1996/11/13,735.29,753.16,719.51,739.28,17651.07,1689131200
881001.WI,万得全A,1996/11/14,743.67,763.48,732.07,752.02,20648.56,1896335500
881001.WI,万得全A,1996/11/15,747.55,768.88,734.03,756.59,21379.47,1948504800
881001.WI,万得全A,1996/11/18,763.41,797.59,747.09,786.71,25392.19,2352555700
881001.WI,万得全A,1996/11/19,793.61,823.7,774,802.21,27088.39,2640970600
881001.WI,万得全A,1996/11/20,798.42,830.96,779.29,816.02,25809.89,2293314500
881001.WI,万得全A,1996/11/21,818.69,838.97,748.61,760.69,25136.51,2216020500
881001.WI,万得全A,1996/11/22,746.44,782.19,724.77,778.67,17038.81,1538611600
881001.WI,万得全A,1996/11/25,780.8,805.48,760.39,798.39,20994.68,1831267600
881001.WI,万得全A,1996/11/26,801.92,815.76,770.71,791.38,20806.64,1759199400
881001.WI,万得全A,1996/11/27,790.57,812.81,772.73,792.14,15634.2,1369563000
881001.WI,万得全A,1996/11/28,789.39,814.59,774.86,799.03,15566.32,1413824100
881001.WI,万得全A,1996/11/29,801.45,833.32,788.04,817.45,18806.99,1850648300
881001.WI,万得全A,1996/12/2,831.43,871.47,812.15,852.18,24872.12,2561206700
881001.WI,万得全A,1996/12/3,859.63,893.06,829.88,861.22,28051.14,2732680400
881001.WI,万得全A,1996/12/4,865.91,905.74,850.82,892.23,29229.1,2637802700
881001.WI,万得全A,1996/12/5,903.74,932.73,882.39,914.21,32973.78,2865348300
881001.WI,万得全A,1996/12/6,913.29,934.45,889.18,917.06,29260.29,2462763300
881001.WI,万得全A,1996/12/9,923.74,957.25,908.07,944.3,30881.42,2507994400
881001.WI,万得全A,1996/12/10,943.23,964.63,900.72,939.99,26911.63,2090041600
881001.WI,万得全A,1996/12/11,937.89,982.1,923.7,961.14,28703.82,2096314900
881001.WI,万得全A,1996/12/12,965.37,981.6,897.97,921.64,26159.02,1953308800
881001.WI,万得全A,1996/12/13,912.32,931.74,862.98,871.11,18900.5,1492870900
881001.WI,万得全A,1996/12/16,784.06,786.01,783.87,784.01,2014.61,182454100
881001.WI,万得全A,1996/12/17,705.78,734.8,705.5,707.25,7851.41,738289500
881001.WI,万得全A,1996/12/18,661.68,761.97,655.94,748.76,17109.88,1714100700
881001.WI,万得全A,1996/12/19,742.75,756.89,680.92,688.39,15054.97,1365319500
881001.WI,万得全A,1996/12/20,650.29,676.86,637.36,653.47,9033.12,926905700
881001.WI,万得全A,1996/12/23,651.64,681.1,638.03,656.19,8659.86,940540000
881001.WI,万得全A,1996/12/24,661.25,673.81,616.72,621.44,7506.69,778301100
881001.WI,万得全A,1996/12/25,622.33,651.84,599.34,642.92,8710.06,964932700
881001.WI,万得全A,1996/12/26,651.31,670.03,636.39,660.05,7373,836585200
881001.WI,万得全A,1996/12/27,671.13,686.51,671.13,686.51,12567.33,1367909100
881001.WI,万得全A,1996/12/30,688.42,715.93,676.22,709.55,14220.79,1432701300
881001.WI,万得全A,1996/12/31,709.61,716.96,674.02,687.42,11011.74,1116370500
881001.WI,万得全A,1997/1/2,685.53,708.88,675.84,698.19,8073.76,801230500
881001.WI,万得全A,1997/1/3,699.9,709.34,671.99,680.37,8504.24,895202400
881001.WI,万得全A,1997/1/6,669.94,679.82,645.89,651.06,5540.12,588490500
881001.WI,万得全A,1997/1/7,641.51,683.33,633,673.96,6419.04,672997600
881001.WI,万得全A,1997/1/8,673.84,684.55,656.43,671.27,5191.49,554276700
881001.WI,万得全A,1997/1/9,673.05,690.24,668.48,680.75,5005.59,523615100
881001.WI,万得全A,1997/1/10,682.07,695.57,672.5,689.98,6486.29,653772100
881001.WI,万得全A,1997/1/13,697,713.27,688.41,704.58,8258.08,920759200
881001.WI,万得全A,1997/1/14,704.25,710.64,677.67,687.5,6862.35,746819100
881001.WI,万得全A,1997/1/15,681.31,699.25,676.66,693.97,5125.44,519297500
881001.WI,万得全A,1997/1/16,692.9,703.5,682.41,693.9,4794.08,473875400
881001.WI,万得全A,1997/1/17,692.11,704.33,684.04,699.29,6348.71,594178800
881001.WI,万得全A,1997/1/20,700.54,714.04,692.57,707.41,7334.25,740166500
881001.WI,万得全A,1997/1/21,709.5,718.48,696.98,704.45,7415.09,759445500
881001.WI,万得全A,1997/1/22,704.52,723.24,697.02,716.17,9790.79,925238600
881001.WI,万得全A,1997/1/23,717.9,733.84,707.09,723.51,11567.16,1080842500
881001.WI,万得全A,1997/1/24,723.6,735.17,709.25,727.33,10212.26,1020443400
881001.WI,万得全A,1997/1/27,730.93,745.82,721.39,736,11258.61,1125535600
881001.WI,万得全A,1997/1/28,735.47,745.27,721.73,734.56,8986.55,918673100
881001.WI,万得全A,1997/1/29,733.37,745.96,724.8,735.5,8735.12,872445900
881001.WI,万得全A,1997/1/30,735.25,745.4,724.63,735.85,9575.14,976086100
881001.WI,万得全A,1997/1/31,735.05,747.19,727.88,737.54,10572.7,1012077500
881001.WI,万得全A,1997/2/17,738.46,756.51,723.42,746.11,7962.22,758796600
881001.WI,万得全A,1997/2/18,741.38,753.02,673.36,676.2,14796.39,1443118500
881001.WI,万得全A,1997/2/19,685.04,726.72,681.04,720.3,11644.9,1139570800
881001.WI,万得全A,1997/2/20,649.34,724.49,649.12,710.62,18195.77,1881545900
881001.WI,万得全A,1997/2/21,711.95,742.69,705.12,737.47,17285.91,1941779700
881001.WI,万得全A,1997/2/24,743.05,758.38,726.07,739.7,15616.64,1683046600
881001.WI,万得全A,1997/2/25,739.77,762.39,733.43,749.94,12790.38,1245388400
881001.WI,万得全A,1997/2/26,752.55,771.33,744.14,764.98,13284.93,1260137100
881001.WI,万得全A,1997/2/27,768.74,785.8,755.33,766.28,15730.35,1488787300
881001.WI,万得全A,1997/2/28,764.31,781.11,747.34,775.21,15565.5,1437409700
881001.WI,万得全A,1997/3/3,778.77,804.94,771.97,799.15,19536.38,1844004800
881001.WI,万得全A,1997/3/4,798.95,813.67,779.56,799.66,19101.78,1802769000
881001.WI,万得全A,1997/3/5,798.94,812.5,777.81,785.72,14910.83,1434033500
881001.WI,万得全A,1997/3/6,779.82,807.46,773.6,801.58,14031.63,1373599100
881001.WI,万得全A,1997/3/7,805.24,822.05,788.41,801.97,14973,1381458500
881001.WI,万得全A,1997/3/10,803.69,824.26,795.32,817.1,15911.71,1356711900
881001.WI,万得全A,1997/3/11,820.26,840.44,806.87,831.56,18062.64,1532125300
881001.WI,万得全A,1997/3/12,835.94,856.36,821.37,843.11,20696.05,1760930900
881001.WI,万得全A,1997/3/13,845.26,857,821.02,836.24,17744.05,1543633300
881001.WI,万得全A,1997/3/14,833.82,855.57,816.23,846.13,16702.7,1398827400
881001.WI,万得全A,1997/3/17,855.6,880,841.93,863.69,24408.51,1963639300
881001.WI,万得全A,1997/3/18,867.23,889.06,843.45,867.61,24350.04,1892875300
881001.WI,万得全A,1997/3/19,869.21,890.67,852.31,872.78,19612.52,1504161100
881001.WI,万得全A,1997/3/20,873.05,891.75,840.18,846.69,17916.28,1425633400
881001.WI,万得全A,1997/3/21,841.83,879.77,835.19,874.1,17173.44,1356704000
881001.WI,万得全A,1997/3/24,885.99,909.54,865.39,889.19,26803.28,2141308300
881001.WI,万得全A,1997/3/25,893.17,913.99,867.18,892.64,24052.09,1858175900
881001.WI,万得全A,1997/3/26,896.85,919.13,881.22,905.7,22852.97,1837300600
881001.WI,万得全A,1997/3/27,909.23,929.17,888.16,904.07,23152.23,1909299600
881001.WI,万得全A,1997/3/28,902.29,920.93,884.73,897.87,18790.91,1474270900
881001.WI,万得全A,1997/3/31,903.22,932.71,895.44,921.25,19738.07,1644640400
881001.WI,万得全A,1997/4/1,927.41,943.07,908.76,924.4,18390.96,1569023200
881001.WI,万得全A,1997/4/2,927.84,944.43,907.92,919.3,17637.53,1480073500
881001.WI,万得全A,1997/4/3,917.77,936.56,901.24,925.45,15327.69,1225858200
881001.WI,万得全A,1997/4/4,931.39,954.21,915.12,935.15,24666.41,1823580300
881001.WI,万得全A,1997/4/7,936.57,961.99,916.94,945.19,25100.7,1811161700
881001.WI,万得全A,1997/4/8,944.25,958.18,911.6,924.94,21378.43,1484795800
881001.WI,万得全A,1997/4/9,926.41,963.05,921.34,951.35,22188.11,1582088400
881001.WI,万得全A,1997/4/10,953.91,974.89,931.77,944.84,23651.37,1735298900
881001.WI,万得全A,1997/4/11,940.29,954.95,911.09,936.34,20534.31,1502058000
881001.WI,万得全A,1997/4/14,942.31,972.54,930.51,954.15,23780.54,1927277700
881001.WI,万得全A,1997/4/15,955.02,973.07,937.15,957.85,19182.95,1465762400
881001.WI,万得全A,1997/4/16,961.39,977.86,942.44,959.15,19960.81,1511320500
881001.WI,万得全A,1997/4/17,957.91,976.61,943.78,957.98,17006.6,1268992800
881001.WI,万得全A,1997/4/18,959.59,976.21,940.87,964.52,18049.16,1366455300
881001.WI,万得全A,1997/4/21,975.71,1001.45,960.62,981.49,25417.23,1992589700
881001.WI,万得全A,1997/4/22,982.18,1002.58,965.14,987.44,22339.07,1710433400
881001.WI,万得全A,1997/4/23,988.32,1014.89,970.58,996.87,25572.86,1782839900
881001.WI,万得全A,1997/4/24,988.59,1018.13,963.22,1002.2,26969.21,1815997200
881001.WI,万得全A,1997/4/25,1001.89,1035.14,978.33,1005.5,31495.03,2079294900
881001.WI,万得全A,1997/4/28,1011.8,1046.18,980.97,1009.19,29616.69,1957153400
881001.WI,万得全A,1997/4/29,1012.45,1043.61,960.84,1005.92,24863.56,1705381900
881001.WI,万得全A,1997/4/30,1007.53,1034.49,986.77,1017.21,21899.88,1546518000
881001.WI,万得全A,1997/5/5,1023,1067.08,1012.86,1050.21,29526.55,2033272800
881001.WI,万得全A,1997/5/6,1054.93,1090.25,1034.53,1076.29,35525.99,2285211600
881001.WI,万得全A,1997/5/7,1085.24,1115.95,1048.33,1088.15,36722.93,2316120600
881001.WI,万得全A,1997/5/8,1086.45,1109.42,1010.93,1027.39,35563.5,2151264700
881001.WI,万得全A,1997/5/9,1027.8,1079.87,1010.98,1072.59,30463.1,1897319800
881001.WI,万得全A,1997/5/12,1089.53,1132.44,1066.15,1104.01,36584.44,2480373000
