,name,date,open,high,low,close,beta,R2,ret,beta_norm,beta_modfy,beta_right
3819,沪深300,2020/9/17,4642.05,4664.95,4601.64,4632.71,0.991270952,0.907604362,-0.005292698,0.727147529,0.659962269,0.654201427
3820,沪深300,2020/9/18,4636.64,4737.8,4631.7,4737.09,1.003381392,0.915464282,0.022531089,0.830383233,0.76018619,0.762756677
3821,沪深300,2020/9/21,4750.75,4752.98,4688.72,4691.43,1.002015375,0.909050541,-0.009638829,0.818235269,0.743817214,0.745316284
3822,沪深300,2020/9/22,4654.22,4706.21,4622.11,4635.76,0.997930276,0.910734186,-0.011866318,0.783143999,0.713236013,0.711759811
3823,沪深300,2020/9/23,4639.66,4665.96,4623.55,4652.33,0.995472266,0.914896866,0.003574387,0.762039588,0.697187631,0.694030951
3824,沪深300,2020/9/24,4623.95,4631.95,4562.21,4563.07,0.98277337,0.929731552,-0.019186085,0.653373685,0.60746213,0.596997605
3825,沪深300,2020/9/25,4582.48,4599.54,4554.72,4570.02,0.959679824,0.919742638,0.001523097,0.455665553,0.419095037,0.402197052
3826,沪深300,2020/9/28,4582.65,4613.63,4571.15,4581.91,1.008982756,0.913576186,0.002601739,0.875847162,0.80015311,0.80734069
3827,沪深300,2020/9/29,4608.29,4616.68,4586.35,4591.8,1.042727168,0.887933574,0.002158488,1.161991987,1.031771698,1.075856381
3828,沪深300,2020/9/30,4607.58,4634.72,4563.41,4587.4,1.064056463,0.801220223,-0.00095823,1.341150617,1.074556997,1.143389317
3829,沪深300,2020/10/9,4663.61,4695.4,4655.09,4681.14,1.147833652,0.776768159,0.020434233,2.056069574,1.597089379,1.833192934
3830,沪深300,2020/10/12,4705.19,4823.27,4704.16,4823.16,0.972375305,0.795431476,0.030338764,0.559670307,0.445179378,0.432881434
3831,沪深300,2020/10/13,4812.9,4845.92,4795.37,4839.2,1.128059157,0.832123331,0.003325621,1.890984958,1.573532701,1.775037973
3832,沪深300,2020/10/14,4830.46,4830.46,4795.91,4807.1,1.054492769,0.88783589,-0.006633328,1.261018243,1.119577254,1.180586119
3833,沪深300,2020/10/15,4810.78,4833.89,4796.26,4798.74,0.997625515,0.901209745,-0.001739094,0.775778267,0.699138934,0.697478839
3834,沪深300,2020/10/16,4798.92,4825.55,4765.97,4791.68,0.97250603,0.909860527,-0.00147122,0.561548172,0.510930516,0.496883008
3835,沪深300,2020/10/19,4823.49,4849.6,4747.34,4755.49,0.972044794,0.920984066,-0.007552675,0.557439224,0.513392643,0.499040646
3836,沪深300,2020/10/20,4751.37,4793.47,4739.46,4793.47,1.002626052,0.917257848,0.007986559,0.818086765,0.750396506,0.752367086
3837,沪深300,2020/10/21,4801.63,4801.63,4758.86,4792.83,0.996102054,0.919379593,-0.000133515,0.762069702,0.700631332,0.697900309
3838,沪深300,2020/10/22,4780.6,4791.81,4725.5,4777.98,0.985042441,0.917235684,-0.003098378,0.667671048,0.61241171,0.603251526
3839,沪深300,2020/10/23,4775.47,4802.46,4717.1,4718.49,1.003223044,0.933036229,-0.012450868,0.822594406,0.767510382,0.769984102
3840,沪深300,2020/10/26,4684.05,4713.39,4639.3,4691.24,1.009689651,0.93036595,-0.005775153,0.877153216,0.816073485,0.823980952
3841,沪深300,2020/10/27,4680.14,4708.46,4671.85,4699.28,1.016175843,0.932910394,0.001713833,0.931703947,0.869196297,0.88325628
3842,沪深300,2020/10/28,4703,4753.31,4685.6,4737.27,1.011034226,0.928964965,0.008084217,0.887365275,0.824331251,0.833427109
3843,沪深300,2020/10/29,4683.61,4803.03,4679.25,4772.92,1.024226585,0.922315774,0.007525431,0.998608992,0.921032825,0.943346306
3844,沪深300,2020/10/30,4776.47,4778.51,4683.47,4695.33,0.993835819,0.87138724,-0.016256296,0.738494594,0.643514766,0.639548025
3845,沪深300,2020/11/2,4702.75,4738.02,4695.44,4720.83,0.947556917,0.832933751,0.005430928,0.343106159,0.2857847,0.270797269
3846,沪深300,2020/11/3,4743.17,4793.4,4734.17,4777.56,0.870485599,0.793392098,0.012016955,-0.315698658,-0.25047282,-0.218032983
3847,沪深300,2020/11/4,4781.45,4825.46,4770.56,4813.66,0.810750747,0.68465853,0.007556158,-0.828874876,-0.567496254,-0.460098012
3848,沪深300,2020/11/5,4861.34,4885.11,4838,4885.11,0.73350536,0.659405755,0.014843175,-1.490556318,-0.982881415,-0.720948786
3849,沪深300,2020/11/6,4897.63,4897.63,4845.43,4885.72,0.783444147,0.781814241,0.000124869,-1.061995551,-0.830283246,-0.650480549
3850,沪深300,2020/11/9,4918.86,4997.8,4918.86,4981.35,0.807634993,0.814917855,0.019573369,-0.854614399,-0.696440533,-0.562469745
3851,沪深300,2020/11/10,4995.41,4995.41,4928.93,4953.88,0.921701456,0.886301952,-0.005514569,0.119666187,0.106060375,0.097756002
3852,沪深300,2020/11/11,4937.76,4957.58,4901.71,4904.9,0.954294121,0.923326373,-0.0098872,0.397197596,0.366743016,0.349980704
3853,沪深300,2020/11/12,4916.77,4926.34,4891.51,4908.46,0.949938027,0.934075829,0.000725805,0.359023442,0.335355119,0.31856658
3854,沪深300,2020/11/13,4886.98,4886.98,4825.76,4856.85,0.933914986,0.943934484,-0.010514499,0.221187011,0.208786047,0.194988419
3855,沪深300,2020/11/16,4880.96,4904.17,4848.62,4904.17,0.932137082,0.945319202,0.00974294,0.204705768,0.193512293,0.180379984
3856,沪深300,2020/11/17,4903.12,4909.29,4865.39,4894.79,0.928241124,0.949756713,-0.001912658,0.170019047,0.161476732,0.149889343
3857,沪深300,2020/11/18,4889.67,4911.09,4870.72,4891.67,0.920670472,0.948943519,-0.000637412,0.103770484,0.098472329,0.090660565
3858,沪深300,2020/11/19,4880.92,4939.79,4870.2,4927.99,0.921133782,0.949933783,0.007424867,0.105869623,0.100569131,0.092637624
3859,沪深300,2020/11/20,4928.22,4947.43,4922.59,4943.29,0.929286829,0.942431914,0.003104714,0.173721789,0.163720958,0.15214373
3860,沪深300,2020/11/23,4954.6,5029.65,4940.45,5005.03,0.871873536,0.938235801,0.012489658,-0.322111231,-0.302216289,-0.263494384
3861,沪深300,2020/11/24,4997.05,5001.06,4960.98,4974.29,0.898114343,0.924143145,-0.006141821,-0.098671451,-0.091186545,-0.081895944
3862,沪深300,2020/11/25,4992.75,5004.77,4910.7,4910.7,0.960994071,0.949209884,-0.012783734,0.441980187,0.419531962,0.403167728
3863,沪深300,2020/11/26,4908.32,4925.29,4867.82,4919.59,1.049583862,0.945451488,0.001810333,1.209226157,1.14326467,1.199952148
3864,沪深300,2020/11/27,4930.59,4980.77,4917.35,4980.77,1.033181767,0.917569388,0.012435996,1.064081669,0.976368766,1.008766407
3865,沪深300,2020/11/30,4994.11,5055.19,4960.25,4960.25,1.064373797,0.888272109,-0.004119845,1.335087212,1.185920734,1.262262954
3866,沪深300,2020/12/1,4963.13,5072.55,4963.13,5067.1,1.159180354,0.864891322,0.021541253,2.159360524,1.867612179,2.164899346
3867,沪深300,2020/12/2,5072.98,5090.61,5043.31,5067.14,1.232388627,0.861166154,7.89E-06,2.789438865,2.402170339,2.960407407
3868,沪深300,2020/12/3,5065.45,5072.3,5033.79,5057.06,1.093975103,0.861057483,-0.001989288,1.572457333,1.353976154,1.481216203
3869,沪深300,2020/12/4,5049.52,5072.39,5017.85,5065.92,1.024489488,0.869760946,0.001752006,0.965361752,0.839633951,0.860196156
3870,沪深300,2020/12/7,5065.73,5067.87,5014.61,5022.24,1.012559091,0.882953878,-0.008622323,0.859466467,0.75886925,0.768399958
3871,沪深300,2020/12/8,5029.11,5043.06,4998.92,5009.88,1.00272535,0.890634731,-0.002461053,0.771875004,0.687458686,0.689332252
3872,沪深300,2020/12/9,5022.38,5033.64,4942.52,4942.7,0.976506758,0.893430573,-0.013409503,0.54173752,0.484004863,0.47263402
3873,沪深300,2020/12/10,4931.29,4962.74,4919.77,4940.52,0.974396719,0.864219114,-0.000441054,0.521505761,0.450695247,0.439155969
3874,沪深300,2020/12/11,4957.82,4957.82,4849.35,4889.63,0.968634871,0.84205957,-0.010300535,0.469479051,0.395329328,0.382929772
3875,沪深300,2020/12/14,4903.63,4937.26,4887.66,4934.84,0.873288797,0.808151592,0.009246098,-0.363351431,-0.293643037,-0.256435174
3876,沪深300,2020/12/15,4931.6,4954.19,4904.79,4945.1,0.852276276,0.804496245,0.002079095,-0.545271424,-0.438668813,-0.373867023
3877,沪深300,2020/12/16,4957.3,4968.86,4938.19,4953.87,0.85985536,0.789281956,0.001773473,-0.477960534,-0.377245625,-0.324376673
3878,沪深300,2020/12/17,4960.73,5021.62,4950.37,5017.48,0.845970672,0.792286677,0.012840466,-0.598024341,-0.473806718,-0.400826588
3879,沪深300,2020/12/18,5014.32,5027.44,4979.01,4999.97,0.849893764,0.802148652,-0.0034898,-0.562464873,-0.45118044,-0.383455442
3880,沪深300,2020/12/21,4995.76,5048.51,4970,5046.84,0.848679356,0.809817422,0.009374056,-0.571876767,-0.46311577,-0.393036793
3881,沪深300,2020/12/22,5034.98,5055.13,4960.95,4964.77,0.873681119,0.820027909,-0.016261661,-0.352762795,-0.289275337,-0.252734401
3882,沪深300,2020/12/23,4977.3,5028.45,4968.15,5007.12,0.843012886,0.772669825,0.008530103,-0.619193003,-0.478431749,-0.403324129
3883,沪深300,2020/12/24,5006.01,5033.04,4979.24,5000.02,0.834447037,0.763202056,-0.001417981,-0.692319658,-0.528379786,-0.440904947
3884,沪深300,2020/12/25,4985.77,5042.1,4973.68,5042.01,0.832752452,0.781523033,0.008397966,-0.705275955,-0.551189403,-0.459004327
3885,沪深300,2020/12/28,5042.94,5089.34,5037.86,5064.41,0.834402337,0.829863752,0.004442673,-0.689084499,-0.571846248,-0.477149845
3886,沪深300,2020/12/29,5071.45,5077.42,5034.31,5042.94,0.840051596,0.828782011,-0.004239388,-0.638087254,-0.528835238,-0.444248885
3887,沪深300,2020/12/30,5037.98,5113.71,5036.63,5113.71,0.847658758,0.833368077,0.01403348,-0.570364302,-0.475323402,-0.402912044
3888,沪深300,2020/12/31,5122.48,5215.62,5122.48,5211.29,0.889011423,0.840354477,0.019082036,-0.208752744,-0.175426303,-0.155955987
3889,沪深300,2021/1/4,5212.93,5284.43,5190.94,5267.72,1.000968675,0.89173072,0.010828413,0.767131601,0.684074814,0.684737461
3890,沪深300,2021/1/5,5245.84,5368.5,5234.38,5368.5,1.057990232,0.939671678,0.019131617,1.262243485,1.186094454,1.254876347
3891,沪深300,2021/1/6,5386.51,5433.47,5341.43,5417.67,1.138639102,0.960935929,0.009158983,1.962054054,1.885408236,2.146799541
3892,沪深300,2021/1/7,5428.39,5513.66,5413.35,5513.66,1.1035778,0.973535419,0.017717949,1.653782357,1.610015699,1.776777584
3893,沪深300,2021/1/8,5526.29,5547.47,5442.69,5495.43,1.12023256,0.987683017,-0.003306334,1.811970261,1.789652255,2.004826727
3894,沪深300,2021/1/11,5504.24,5555.69,5412.5,5441.16,1.109125437,0.990003991,-0.009875478,1.711017522,1.693914176,1.878763301
3895,沪深300,2021/1/12,5419.5,5596.35,5417.63,5596.35,1.124559208,0.990251655,0.028521492,1.844385017,1.826405316,2.053900915
3896,沪深300,2021/1/13,5609.26,5644.72,5535.14,5577.97,1.143415282,0.988602409,-0.003284284,2.005969912,1.983106688,2.267514492
3897,沪深300,2021/1/14,5556.21,5568.02,5458.68,5470.46,1.128161605,0.989034765,-0.019274037,1.865258971,1.844805968,2.081239263
3898,沪深300,2021/1/15,5471.39,5500.63,5390.27,5458.08,1.116781907,0.989405559,-0.002263064,1.760825062,1.742170105,1.945624052
3899,沪深300,2021/1/18,5438.16,5541.46,5410.78,5518.52,1.119259806,0.98923838,0.011073491,1.784140714,1.764940469,1.975426926
3900,沪深300,2021/1/19,5525.97,5532.48,5415.72,5437.52,1.134584661,0.989894725,-0.014677848,1.927101253,1.907627365,2.164364748
3901,沪深300,2021/1/20,5439.91,5496.05,5426.54,5476.43,1.13373165,0.988932485,0.007155836,1.930895706,1.909525489,2.164889483
3902,沪深300,2021/1/21,5492.96,5593.11,5490.56,5564.97,1.116744233,0.983815184,0.016167467,1.795613422,1.766551749,1.972786477
3903,沪深300,2021/1/22,5562.38,5573.66,5513.88,5569.78,1.112261929,0.980355078,0.000864335,1.761212834,1.726613945,1.920446958
3904,沪深300,2021/1/25,5564.12,5655.48,5543.27,5625.92,1.07183008,0.970055985,0.010079393,1.398096713,1.356232084,1.453650344
3905,沪深300,2021/1/26,5600.9,5600.9,5506,5512.97,1.030893139,0.966046712,-0.020076716,1.029734697,0.994771818,1.025503442
3906,沪深300,2021/1/27,5505.77,5534.99,5449.64,5528,0.991420815,0.948396043,0.002726298,0.675909519,0.641029914,0.635530399
3907,沪深300,2021/1/28,5450.37,5462.24,5360.38,5377.14,0.950537596,0.915483149,-0.027290159,0.309655972,0.283484824,0.269462983
3908,沪深300,2021/1/29,5413.97,5430.2,5288.1,5351.96,0.891771725,0.870596163,-0.004682787,-0.21761861,-0.189457927,-0.168953222
3909,沪深300,2021/2/1,5356.85,5422.3,5342.05,5417.65,0.868519959,0.834392412,0.012274008,-0.425488396,-0.355024289,-0.308345681
3910,沪深300,2021/2/2,5429.7,5503.21,5411.52,5501.09,0.882306106,0.82921566,0.015401512,-0.299559358,-0.24839931,-0.219164228
3911,沪深300,2021/2/3,5499.3,5532.89,5473.12,5485.2,0.885155425,0.82730948,-0.002888518,-0.272395844,-0.225355664,-0.199474789
3912,沪深300,2021/2/4,5453.98,5510.05,5411.57,5473.95,0.864595741,0.803068813,-0.002050974,-0.456367355,-0.36649439,-0.316869489
3913,沪深300,2021/2/5,5494.7,5550.77,5477.65,5483.41,0.878033663,0.821288791,0.001728185,-0.333329036,-0.273759401,-0.24036997
3914,沪深300,2021/2/8,5506.14,5576.49,5479.85,5564.56,0.885920989,0.888644939,0.014799185,-0.26024145,-0.231262247,-0.204880079
3915,沪深300,2021/2/9,5584.17,5686.25,5555.05,5686.25,0.856262962,0.879588098,0.021868755,-0.526994147,-0.463537779,-0.396910232
3916,沪深300,2021/2/10,5709.68,5823.42,5707.33,5807.72,0.922218214,0.887077887,0.021362058,0.072686582,0.06447866,0.059463394
3917,沪深300,2021/2/18,5922.07,5930.91,5747.66,5768.38,0.992127535,0.936211531,-0.006773743,0.70829693,0.663115753,0.657895397
3918,沪深300,2021/2/19,5734.02,5787.89,5667.32,5778.84,1.108206687,0.953346016,0.001813334,1.76347538,1.681202228,1.863119551
3919,沪深300,2021/2/22,5785.51,5785.51,5597.33,5597.33,1.114498573,0.960514468,-0.031409418,1.819392331,1.747552657,1.947644943
3920,沪深300,2021/2/23,5542.68,5644.76,5541.11,5579.67,1.135614567,0.950516214,-0.003155076,2.01405739,1.914394206,2.174013948
3921,沪深300,2021/2/24,5591.48,5598.83,5379.73,5437.57,1.134065925,0.950433135,-0.025467456,2.004186764,1.904845508,2.160220383
3922,沪深300,2021/2/25,5494.47,5527.63,5444.16,5469.56,1.082153372,0.917146549,0.005883143,1.534123256,1.407015851,1.522606948
3923,沪深300,2021/2/26,5343.9,5416.32,5318.86,5336.76,1.088699455,0.916167748,-0.024279832,1.597736286,1.463794455,1.593632226
3924,沪深300,2021/3/1,5389.25,5421.56,5345.94,5418.78,1.091722924,0.924808872,0.015368875,1.628486029,1.506038327,1.644176566
3925,沪深300,2021/3/2,5453.28,5454.97,5305.05,5349.63,1.100649661,0.929580305,-0.012761175,1.712946436,1.592321271,1.752587866
3926,沪深300,2021/3/3,5327.35,5452.4,5316.48,5452.21,1.073864839,0.924221684,0.019175158,1.466367763,1.355248882,1.455354122
3927,沪深300,2021/3/4,5388.48,5392.37,5254.78,5280.71,1.081288709,0.924441817,-0.031455135,1.533668083,1.417786909,1.533036976
3928,沪深300,2021/3/5,5191.97,5307.82,5174.25,5262.8,1.048589903,0.925942465,-0.003391589,1.233360792,1.142021133,1.197511829
3929,沪深300,2021/3/8,5299.79,5326.26,5079.8,5080.02,1.027919443,0.936964772,-0.034730562,1.043464872,0.977689825,1.004986381
3930,沪深300,2021/3/9,5066.15,5094.31,4917.91,4971,0.948028242,0.928500881,-0.021460545,0.313291477,0.290891413,0.275773275
3931,沪深300,2021/3/10,5047.06,5055.28,4981.62,5003.61,0.938211932,0.949950067,0.006560048,0.224494188,0.213258269,0.200081453
3932,沪深300,2021/3/11,5024.56,5138.41,5020.58,5128.22,0.980666725,0.958667797,0.024904019,0.615347496,0.589913828,0.578508861
3933,沪深300,2021/3/12,5153.67,5153.67,5086.82,5146.38,0.993227501,0.964320896,0.00354119,0.733061498,0.70690652,0.702118996
3934,沪深300,2021/3/15,5116.12,5120.88,4992.4,5035.54,1.010398307,0.962091018,-0.021537469,0.896391739,0.862410441,0.871378049
3935,沪深300,2021/3/16,5054.41,5084.31,5009.95,5079.36,1.020319087,0.961236709,0.008702145,0.993068806,0.954574191,0.973970267
3936,沪深300,2021/3/17,5062.77,5123.55,5020.13,5100.86,1.01327148,0.952573964,0.004232817,0.932882406,0.888639491,0.900433052
3937,沪深300,2021/3/18,5114.59,5160.46,5111.13,5141.77,1.028357731,0.944757207,0.008020216,1.077448556,1.017927289,1.046793397
3938,沪深300,2021/3/19,5068.53,5089.92,4980.76,5007.09,1.002754181,0.92444651,-0.026193315,0.842247484,0.778612748,0.780757188
3939,沪深300,2021/3/22,5008.4,5071.34,4996.54,5057.15,1.021763902,0.912850936,0.009997823,1.021847863,0.932794779,0.953096033
